chapter,chapter_text,heading,heading_text,subheading,subheading_text,prior_class,prior_label,nli_class,nli_label,nli_continuous,nli_uncertainty,nli_prob_1,nli_prob_2,nli_prob_3,nli_prob_4,nli_prob_5
55,Man-made staple fibres,5507,"Artificial staple fibres, carded, combed or otherwise processed for spinning",550700,"Fibres: artificial staple fibres, carded, combed or otherwise processed for spinning",3.0,Component/Part,5,Final Good,3.317,0.962,0.096994,0.256044,0.147034,0.232903,0.267025
55,Man-made staple fibres,5508,"Sewing thread of man-made staple fibres, whether or not put up for retail sale",550810,"Sewing thread: of synthetic staple fibres, whether or not put up for retail sale",3.0,Component/Part,2,Processed Material,3.044,0.969,0.144065,0.309184,0.132719,0.187164,0.226868
55,Man-made staple fibres,5508,"Sewing thread of man-made staple fibres, whether or not put up for retail sale",550820,"Sewing thread: of artificial staple fibres, whether or not put up for retail sale",3.0,Component/Part,2,Processed Material,3.144,0.966,0.12122,0.297107,0.134967,0.210064,0.236643
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550911,"Yarn: (not sewing thread), single, of synthetic staple fibres, containing 85% or more by weight of nylon or other polyamides, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.778,0.943,0.182283,0.373654,0.107578,0.156678,0.179807
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550912,"Yarn: (not sewing thread), multiple (folded) or cabled yarn, of synthetic staple fibres, containing 85% or more by weight of nylon or other polyamides, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.846,0.965,0.18355,0.332042,0.12311,0.177209,0.184089
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550921,"Yarn: (not sewing thread), single, of synthetic staple fibres, containing 85% or more by weight of polyester, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.853,0.964,0.184723,0.331887,0.11915,0.17421,0.190029
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550922,"Yarn: (not sewing thread), multiple (folded) or cabled yarn, of synthetic staple fibres, containing 85% or more by weight of polyester, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.914,0.983,0.189909,0.286763,0.138399,0.1888,0.196129
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550931,"Yarn: (not sewing thread), single, of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.792,0.945,0.185581,0.365842,0.10657,0.154605,0.187402
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550932,"Yarn: (not sewing thread), multiple (folded) or cabled, of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.783,0.935,0.161166,0.393858,0.116652,0.157433,0.170892
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550941,"Yarn: (not sewing thread), single, containing 85% or more by weight of synthetic staple fibres, n.e.s. in heading no. 5509, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.823,0.949,0.181439,0.358726,0.111672,0.151598,0.196566
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550942,"Yarn: (not sewing thread), multiple (folded) or cabled yarn, containing 85% or more by weight of synthetic staple fibres, n.e.s. in heading no. 5509, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.925,0.979,0.185744,0.295083,0.138709,0.169783,0.210681
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550951,"Yarn: (not sewing thread), of polyester staple fibres, mixed mainly or solely with artificial staple fibres, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.956,0.979,0.156233,0.301147,0.154413,0.206975,0.181233
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550952,"Yarn: (not sewing thread), of polyester staple fibres, mixed mainly or solely with wool or fine animal hair, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.906,0.987,0.189102,0.280021,0.159863,0.177992,0.19302
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550953,"Yarn: (not sewing thread), of polyester staple fibres, mixed mainly or solely with cotton, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.915,0.988,0.187201,0.277478,0.156872,0.189964,0.188486
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550959,"Yarn: (not sewing thread), of polyester staple fibres, mixed mainly or solely with fibres n.e.s. in item no. 5509.5, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.914,0.969,0.168873,0.32456,0.130495,0.176116,0.199956
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550961,"Yarn: (not sewing thread), of acrylic or modacrylic staple fibres, mixed mainly or solely with wool or fine animal hair, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.817,0.976,0.205569,0.304405,0.148936,0.149665,0.191424
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550962,"Yarn: (not sewing thread), of acrylic or modacrylic staple fibres, mixed mainly or solely with cotton, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.852,0.972,0.190829,0.317092,0.138527,0.156665,0.196887
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550969,"Yarn: (not sewing thread), of acrylic or modacrylic staple fibres, mixed mainly or solely with fibres n.e.s. in item no. 5509.6, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.768,0.921,0.159674,0.412952,0.108888,0.136844,0.181643
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550991,"Yarn: (not sewing thread), of synthetic staple fibres, mixed mainly or solely with wool or fine animal hair, n.e.s. in heading no. 5509, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.832,0.969,0.183663,0.329338,0.145858,0.153306,0.187835
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550992,"Yarn: (not sewing thread), of synthetic staple fibres, mixed mainly or solely with cotton, n.e.s. in heading no. 5509, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.835,0.967,0.181469,0.333122,0.13873,0.162351,0.184327
55,Man-made staple fibres,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",550999,"Yarn: (not sewing thread), of synthetic staple fibres, mixed mainly or solely with fibres (other than wool, fine animal hair or cotton), n.e.s. in heading no. 5509, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.836,0.972,0.177083,0.325705,0.155059,0.167986,0.174167
55,Man-made staple fibres,5510,"Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale",551011,"Yarn: (not sewing thread), single, of artificial staple fibres, containing 85% or more by weight of artificial staple fibres, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.919,0.973,0.185538,0.302928,0.117475,0.195394,0.198665
55,Man-made staple fibres,5510,"Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale",551012,"Yarn: (not sewing thread), multiple (folded) or cabled yarn, of artificial staple fibres, containing 85% or more by weight of artificial staple fibres, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.974,0.984,0.178732,0.27791,0.136105,0.205118,0.202135
55,Man-made staple fibres,5510,"Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale",551020,"Yarn: (not sewing thread), of artificial staple fibres, mixed mainly or solely with wool or fine animal hair, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.884,0.981,0.189928,0.296473,0.14806,0.170917,0.194622
55,Man-made staple fibres,5510,"Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale",551030,"Yarn: (not sewing thread), of artificial staple fibres, mixed mainly or solely with cotton, not put up for retail sale",3.0,Component/Part,2,Processed Material,2.907,0.986,0.195381,0.278779,0.144065,0.187346,0.194429
55,Man-made staple fibres,5510,"Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale",551090,"Yarn: (not sewing thread), of artificial staple fibres, mixed mainly or solely with fibres (other than wool, fine animal hair or cotton), not put up for retail sale",3.0,Component/Part,2,Processed Material,2.918,0.984,0.176978,0.292072,0.15527,0.187657,0.188024
55,Man-made staple fibres,5511,"Yarn (not sewing thread), of man-made staple fibres, put up for retail sale",551110,"Yarn: (not sewing thread), of synthetic staple fibres, containing 85% or more by weight of synthetic staple fibres, put up for retail sale",3.0,Component/Part,2,Processed Material,2.82,0.902,0.168928,0.375882,0.165337,0.046454,0.2434
55,Man-made staple fibres,5511,"Yarn (not sewing thread), of man-made staple fibres, put up for retail sale",551120,"Yarn: (not sewing thread), of synthetic staple fibres, containing less than 85% by weight of synthetic staple fibres, put up for retail sale",3.0,Component/Part,2,Processed Material,2.847,0.942,0.171231,0.354792,0.155604,0.092192,0.226181
55,Man-made staple fibres,5511,"Yarn (not sewing thread), of man-made staple fibres, put up for retail sale",551130,"Yarn: (not sewing thread), of artificial staple fibres, put up for retail sale",3.0,Component/Part,2,Processed Material,2.847,0.89,0.169756,0.383299,0.139911,0.043853,0.26318
55,Man-made staple fibres,5512,"Woven fabrics of synthetic staple fibres, containing 85% or more by weight of synthetic staple fibres",551211,"Fabrics, woven: of synthetic staple fibres, containing 85% or more by weight of polyester staple fibres, unbleached or bleached",3.0,Component/Part,2,Processed Material,3.14,0.962,0.110305,0.302191,0.179392,0.153143,0.254968
55,Man-made staple fibres,5512,"Woven fabrics of synthetic staple fibres, containing 85% or more by weight of synthetic staple fibres",551219,"Fabrics, woven: of synthetic staple fibres, containing 85% or more by weight of polyester staple fibres, other than unbleached or bleached",3.0,Component/Part,2,Processed Material,3.183,0.966,0.109484,0.285928,0.180685,0.160235,0.263667
55,Man-made staple fibres,5512,"Woven fabrics of synthetic staple fibres, containing 85% or more by weight of synthetic staple fibres",551221,"Fabrics, woven: of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic staple fibres, unbleached or bleached",3.0,Component/Part,2,Processed Material,3.037,0.947,0.11092,0.347376,0.170792,0.135636,0.235276
55,Man-made staple fibres,5512,"Woven fabrics of synthetic staple fibres, containing 85% or more by weight of synthetic staple fibres",551229,"Fabrics, woven: of synthetic staple fibres, containing 85% or more by weight of acrylic or modacrylic staple fibres, other than unbleached or bleached",3.0,Component/Part,2,Processed Material,3.089,0.952,0.109715,0.331735,0.166319,0.1445,0.247731
55,Man-made staple fibres,5512,"Woven fabrics of synthetic staple fibres, containing 85% or more by weight of synthetic staple fibres",551291,"Fabrics, woven: of synthetic staple fibres, containing 85% or more by weight of such fibres n.e.s. in heading no. 5512, unbleached or bleached",3.0,Component/Part,2,Processed Material,3.01,0.956,0.125873,0.336525,0.171712,0.133469,0.232422
55,Man-made staple fibres,5512,"Woven fabrics of synthetic staple fibres, containing 85% or more by weight of synthetic staple fibres",551299,"Fabrics, woven: of synthetic staple fibres, containing 85% or more by weight of such fibres n.e.s. in heading no. 5512, other than unbleached or bleached",3.0,Component/Part,2,Processed Material,3.094,0.957,0.116681,0.319347,0.169438,0.142403,0.252131
55,Man-made staple fibres,5513,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",551311,"Fabrics, woven: plain weave, of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2, unbleached or bleached",3.0,Component/Part,2,Processed Material,3.11,0.975,0.139798,0.272113,0.187386,0.139526,0.261178
55,Man-made staple fibres,5513,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",551312,"Fabrics, woven: 3-thread or 4-thread twill, of polyester staple fibres, containing less than 85% by weight of such, mixed mainly or solely with cotton, not exceeding 170g/m2, unbleached or bleached",3.0,Component/Part,5,Final Good,3.162,0.973,0.138961,0.26012,0.180708,0.140324,0.279887
55,Man-made staple fibres,5513,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",551313,"Fabrics, woven: of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, not exceeding 170g/m2, unbleached or bleached",3.0,Component/Part,2,Processed Material,3.198,0.967,0.110647,0.271193,0.198022,0.149475,0.270664
55,Man-made staple fibres,5513,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",551319,"Fabrics, woven: containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, not exceeding 170g/m2, unbleached or bleached",3.0,Component/Part,5,Final Good,3.162,0.963,0.124491,0.279724,0.185791,0.12945,0.280544
55,Man-made staple fibres,5513,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",551321,"Fabrics, woven: plain weave, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",3.0,Component/Part,5,Final Good,3.215,0.955,0.111375,0.284685,0.175561,0.134082,0.294296
55,Man-made staple fibres,5513,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",551322,"Fabrics, woven: 3- or 4-thread twill, including cross twill, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",3.0,Component/Part,5,Final Good,3.238,0.962,0.110581,0.271826,0.176535,0.150851,0.290206
55,Man-made staple fibres,5513,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",551323,"Fabrics, woven: dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",3.0,Component/Part,5,Final Good,3.277,0.941,0.087945,0.291189,0.181866,0.133838,0.305163
55,Man-made staple fibres,5513,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",551329,"Fabrics, woven: dyed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, not exceeding 170g/m2",3.0,Component/Part,2,Processed Material,3.21,0.944,0.099813,0.305052,0.173644,0.128413,0.293079
55,Man-made staple fibres,5513,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",551331,"Fabrics, woven: plain weave, of yarns of different colours, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",3.0,Component/Part,5,Final Good,3.156,0.975,0.13773,0.262388,0.17841,0.148631,0.272841
55,Man-made staple fibres,5513,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",551332,"Fabrics, woven: 3- or 4-thread twill, including cross twill, of yarns of different colours, less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",3.0,Component/Part,5,Final Good,3.227,0.97,0.122025,0.255317,0.182824,0.153054,0.286781
55,Man-made staple fibres,5513,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",551333,"Fabrics, woven: of yarns of different colours, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2, n.e.s. in heading no. 5513",3.0,Component/Part,5,Final Good,3.202,0.966,0.111991,0.268915,0.199451,0.144081,0.275562
55,Man-made staple fibres,5513,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",551339,"Fabrics, woven: of yarns of different colours, containing less than 85% of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, not exceeding 170g/m2",3.0,Component/Part,2,Processed Material,3.132,0.967,0.118515,0.289062,0.190872,0.145207,0.256345
55,Man-made staple fibres,5513,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",551341,"Fabrics, woven: plain weave, printed, of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",3.0,Component/Part,2,Processed Material,3.203,0.959,0.105352,0.288904,0.17921,0.150321,0.276213
55,Man-made staple fibres,5513,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",551342,"Fabrics, woven: 3- or 4-thread twill, including cross twill, printed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2",3.0,Component/Part,5,Final Good,3.195,0.969,0.124484,0.269256,0.173506,0.152224,0.28053
55,Man-made staple fibres,5513,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",551343,"Fabrics, woven: printed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, not exceeding 170g/m2, n.e.s. in heading no. 5513",3.0,Component/Part,5,Final Good,3.289,0.953,0.097174,0.264145,0.194959,0.140286,0.303436
55,Man-made staple fibres,5513,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",551349,"Fabrics, woven: printed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, not exceeding 170g/m2",3.0,Component/Part,2,Processed Material,3.211,0.954,0.106577,0.291124,0.176059,0.137383,0.288858
55,Man-made staple fibres,5514,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2",551411,"Fabrics, woven: plain weave, unbleached or bleached, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",3.0,Component/Part,5,Final Good,3.172,0.972,0.13524,0.260427,0.181275,0.142842,0.280217
55,Man-made staple fibres,5514,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2",551412,"Fabrics, woven: 3- or 4-thread twill, including cross twill, unbleached or bleached, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, over 170g/m2",3.0,Component/Part,5,Final Good,3.18,0.973,0.133607,0.25829,0.182976,0.145029,0.280098
55,Man-made staple fibres,5514,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2",551413,"Fabrics, woven: unbleached or bleached, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2, n.e.s. in heading no. 5514",3.0,Component/Part,5,Final Good,3.213,0.962,0.114481,0.26748,0.195884,0.134629,0.287525
55,Man-made staple fibres,5514,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2",551419,"Fabrics, woven: unbleached or bleached, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, exceeding 170g/m2",3.0,Component/Part,2,Processed Material,3.156,0.958,0.123412,0.292315,0.172347,0.128328,0.283598
55,Man-made staple fibres,5514,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2",551421,"Fabrics, woven: plain weave, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",3.0,Component/Part,2,Processed Material,3.207,0.959,0.110228,0.285631,0.176144,0.142924,0.285073
55,Man-made staple fibres,5514,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2",551422,"Fabrics, woven: 3- or 4-thread twill, including cross twill, dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",3.0,Component/Part,5,Final Good,3.233,0.961,0.108167,0.277296,0.175059,0.15254,0.286938
55,Man-made staple fibres,5514,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2",551423,"Fabrics, woven: dyed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2, n.e.s. in  heading no. 5514",3.0,Component/Part,5,Final Good,3.304,0.936,0.08223,0.287571,0.187309,0.130126,0.312765
55,Man-made staple fibres,5514,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2",551429,"Fabrics, woven: dyed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, exceeding 170g/m2",3.0,Component/Part,2,Processed Material,3.22,0.936,0.092676,0.315053,0.169461,0.125687,0.297123
55,Man-made staple fibres,5514,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2",551431,"Fabrics, woven: plain weave, of yarns of different colours, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",3.0,Component/Part,5,Final Good,3.14,0.979,0.141647,0.259512,0.18011,0.154358,0.264373
55,Man-made staple fibres,5514,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2",551432,"Fabrics, woven: 3- or 4-thread twill, including cross twill, of yarns of different colours, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",3.0,Component/Part,5,Final Good,3.206,0.971,0.121341,0.263484,0.180737,0.156415,0.278023
55,Man-made staple fibres,5514,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2",551433,"Fabrics, woven: of yarns of different colours, of polyester staple fibres, containing less than 85% by weight of such, mixed mainly or solely with cotton, over 170g/m2, n.e.s. in heading no. 5514",3.0,Component/Part,2,Processed Material,3.18,0.963,0.108889,0.282436,0.196212,0.144536,0.267928
55,Man-made staple fibres,5514,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2",551439,"Fabrics, woven: of yarns of different colours, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, exceeding 170g/m2",3.0,Component/Part,2,Processed Material,3.145,0.962,0.112924,0.296935,0.185092,0.142749,0.2623
55,Man-made staple fibres,5514,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2",551441,"Fabrics, woven: plain weave, printed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",3.0,Component/Part,2,Processed Material,3.188,0.965,0.117253,0.281276,0.175503,0.148512,0.277456
55,Man-made staple fibres,5514,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2",551442,"Fabrics, woven: 3- or 4-thread twill, including cross twill, printed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, exceeding 170g/m2",3.0,Component/Part,5,Final Good,3.191,0.968,0.122551,0.273489,0.172151,0.154014,0.277796
55,Man-made staple fibres,5514,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2",551443,"Fabrics, woven: printed, containing less than 85% by weight of polyester staple fibres, mixed mainly or solely with cotton, weight exceeding 170g/m2, n.e.s. in heading no. 5514",3.0,Component/Part,5,Final Good,3.302,0.946,0.089132,0.27241,0.193735,0.137244,0.307478
55,Man-made staple fibres,5514,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2",551449,"Fabrics, woven: printed, containing less than 85% by weight of synthetic staple fibres (other than polyesters), mixed mainly or solely with cotton, exceeding 170g/m2",3.0,Component/Part,2,Processed Material,3.214,0.947,0.100801,0.30182,0.171637,0.134063,0.291679
55,Man-made staple fibres,5515,"Woven fabrics of synthetic staple fibres, n.e.c. in chapter 55",551511,"Fabrics, woven: of polyester staple fibres n.e.s. in chapter 55, mixed mainly or solely with viscose rayon staple fibres",3.0,Component/Part,2,Processed Material,3.167,0.95,0.088663,0.311284,0.199027,0.146467,0.254559
55,Man-made staple fibres,5515,"Woven fabrics of synthetic staple fibres, n.e.c. in chapter 55",551512,"Fabrics, woven: of polyester staple fibres n.e.s. in chapter 55, mixed mainly or solely with man-made filaments",3.0,Component/Part,2,Processed Material,3.073,0.933,0.089173,0.367095,0.15804,0.15258,0.233112
55,Man-made staple fibres,5515,"Woven fabrics of synthetic staple fibres, n.e.c. in chapter 55",551513,"Fabrics, woven: of polyester staple fibres n.e.s. in chapter 55, mixed mainly or solely with wool or fine animal hair",3.0,Component/Part,2,Processed Material,3.107,0.953,0.100505,0.324433,0.185218,0.147093,0.242752
55,Man-made staple fibres,5515,"Woven fabrics of synthetic staple fibres, n.e.c. in chapter 55",551519,"Fabrics, woven: of polyester staple fibres n.e.s. in chapter 55, mixed mainly or solely with fibres n.e.s. in item no. 5515.1",3.0,Component/Part,2,Processed Material,3.086,0.95,0.098817,0.339888,0.169742,0.15977,0.231784
55,Man-made staple fibres,5515,"Woven fabrics of synthetic staple fibres, n.e.c. in chapter 55",551521,"Fabrics, woven: of acrylic or modacrylic staple fibres n.e.s. in chapter 55, mixed mainly or solely with man-made filaments",3.0,Component/Part,2,Processed Material,2.975,0.908,0.085976,0.414193,0.151779,0.135259,0.212792
55,Man-made staple fibres,5515,"Woven fabrics of synthetic staple fibres, n.e.c. in chapter 55",551522,"Fabrics, woven: of acrylic or modacrylic staple fibres n.e.s. in chapter 55, mixed mainly or solely with wool or fine animal hair",3.0,Component/Part,2,Processed Material,3.026,0.939,0.103558,0.359691,0.175814,0.129384,0.231554
55,Man-made staple fibres,5515,"Woven fabrics of synthetic staple fibres, n.e.c. in chapter 55",551529,"Fabrics, woven: of acrylic or modacrylic staple fibres n.e.s. in chapter 55, mixed mainly or solely with fibres n.e.s. in item no. 5515.2",3.0,Component/Part,2,Processed Material,2.932,0.913,0.098899,0.413342,0.152283,0.127735,0.20774
55,Man-made staple fibres,5515,"Woven fabrics of synthetic staple fibres, n.e.c. in chapter 55",551591,"Fabrics, woven: of synthetic staple fibres n.e.s. in chapter 55, mixed mainly or solely with man-made filaments",3.0,Component/Part,2,Processed Material,3.002,0.92,0.093672,0.395144,0.151156,0.13576,0.224268
55,Man-made staple fibres,5515,"Woven fabrics of synthetic staple fibres, n.e.c. in chapter 55",551592,"Fabrics, woven: of synthetic staple fibres n.e.s. in chapter 55, mixed mainly or solely with wool or fine animal hair",3.0,Component/Part,2,Processed Material,3.066,0.945,0.100361,0.344863,0.179613,0.139066,0.236097
55,Man-made staple fibres,5515,"Woven fabrics of synthetic staple fibres, n.e.c. in chapter 55",551599,"Fabrics, woven: of synthetic staple fibres n.e.s. in chapter 55, mixed mainly or solely with fibres n.e.s. in heading no. 5515",3.0,Component/Part,2,Processed Material,3.03,0.934,0.096356,0.371541,0.16295,0.143802,0.225351
55,Man-made staple fibres,5516,Woven fabrics of artificial staple fibres,551611,"Fabrics, woven: unbleached or bleached, containing 85% or more by weight of artificial staple fibres",3.0,Component/Part,2,Processed Material,3.158,0.942,0.087149,0.333424,0.169632,0.154151,0.255645
